,Day,Time,Total
1416,2019-10-15 18:15:00,0.0,0.0
1417,2019-10-15 18:30:00,0.0,0.0
1418,2019-10-15 18:45:00,0.0,0.0
1419,2019-10-15 19:00:00,0.0,0.0
1420,2019-10-15 19:15:00,0.0,0.0
1421,2019-10-15 19:30:00,0.0,0.0
1422,2019-10-15 19:45:00,0.0,0.0
1423,2019-10-15 20:00:00,0.0,0.0
1424,2019-10-15 20:15:00,0.0,0.0
1425,2019-10-15 20:30:00,0.0,0.0
1426,2019-10-15 20:45:00,0.0,0.0
1427,2019-10-15 21:00:00,0.0,0.0
1428,2019-10-15 21:15:00,0.0,0.0
1429,2019-10-15 21:30:00,0.0,0.0
1430,2019-10-15 21:45:00,0.0,0.0
1431,2019-10-15 22:00:00,0.0,0.0
1432,2019-10-15 22:15:00,0.0,0.0
1433,2019-10-15 22:30:00,0.0,0.0
1434,2019-10-15 22:45:00,0.0,0.0
1435,2019-10-15 23:00:00,0.0,0.0
1436,2019-10-15 23:15:00,0.0,0.0
1437,2019-10-15 23:30:00,0.0,0.0
1438,2019-10-15 23:45:00,0.0,0.0
1439,2019-10-16 00:00:00,0.0,0.0
1440,2019-10-16 00:15:00,1.84,7.36
1441,2019-10-16 00:30:00,1.85,7.4
1442,2019-10-16 00:45:00,1.84,7.36
1443,2019-10-16 01:00:00,1.82,7.28
1444,2019-10-16 01:15:00,1.81,7.24
1445,2019-10-16 01:30:00,1.84,7.36
1446,2019-10-16 01:45:00,1.82,7.28
1447,2019-10-16 02:00:00,1.88,7.52
1448,2019-10-16 02:15:00,1.8,7.2
1449,2019-10-16 02:30:00,1.81,7.24
1450,2019-10-16 02:45:00,1.82,7.28
1451,2019-10-16 03:00:00,1.81,7.24
1452,2019-10-16 03:15:00,1.9,7.6
1453,2019-10-16 03:30:00,1.82,7.28
1454,2019-10-16 03:45:00,1.98,7.92
1455,2019-10-16 04:00:00,1.94,7.76
1456,2019-10-16 04:15:00,1.93,7.72
1457,2019-10-16 04:30:00,0.0,0.0
1458,2019-10-16 04:45:00,0.0,0.0
1459,2019-10-16 05:00:00,0.0,0.0
1460,2019-10-16 05:15:00,0.0,0.0
1461,2019-10-16 05:30:00,0.0,0.0
1462,2019-10-16 05:45:00,0.0,0.0
1463,2019-10-16 06:00:00,0.0,0.0
1464,2019-10-16 06:15:00,0.0,0.0
1465,2019-10-16 06:30:00,0.0,0.0
1466,2019-10-16 06:45:00,0.0,0.0
1467,2019-10-16 07:00:00,0.0,0.0
1468,2019-10-16 07:15:00,0.0,0.0
1469,2019-10-16 07:30:00,0.0,0.0
1470,2019-10-16 07:45:00,0.0,0.0
1471,2019-10-16 08:00:00,0.0,0.0
1472,2019-10-16 08:15:00,0.0,0.0
1473,2019-10-16 08:30:00,0.0,0.0
1474,2019-10-16 08:45:00,0.0,0.0
1475,2019-10-16 09:00:00,0.0,0.0
1476,2019-10-16 09:15:00,0.0,0.0
1477,2019-10-16 09:30:00,0.0,0.0
1478,2019-10-16 09:45:00,0.0,0.0
1479,2019-10-16 10:00:00,0.0,0.0
1480,2019-10-16 10:15:00,0.0,0.0
1481,2019-10-16 10:30:00,0.0,0.0
1482,2019-10-16 10:45:00,0.0,0.0
1483,2019-10-16 11:00:00,0.0,0.0
1484,2019-10-16 11:15:00,0.0,0.0
1485,2019-10-16 11:30:00,0.0,0.0
1486,2019-10-16 11:45:00,0.0,0.0
1487,2019-10-16 12:00:00,0.0,0.0
1488,2019-10-16 12:15:00,0.0,0.0
1489,2019-10-16 12:30:00,0.0,0.0
1490,2019-10-16 12:45:00,0.0,0.0
1491,2019-10-16 13:00:00,0.0,0.0
1492,2019-10-16 13:15:00,0.0,0.0
1493,2019-10-16 13:30:00,0.0,0.0
1494,2019-10-16 13:45:00,0.0,0.0
1495,2019-10-16 14:00:00,0.0,0.0
1496,2019-10-16 14:15:00,0.0,0.0
1497,2019-10-16 14:30:00,0.0,0.0
1498,2019-10-16 14:45:00,0.0,0.0
1499,2019-10-16 15:00:00,0.0,0.0
1500,2019-10-16 15:15:00,0.0,0.0
1501,2019-10-16 15:30:00,0.0,0.0
1502,2019-10-16 15:45:00,0.0,0.0
1503,2019-10-16 16:00:00,0.0,0.0
1504,2019-10-16 16:15:00,0.0,0.0
1505,2019-10-16 16:30:00,0.0,0.0
1506,2019-10-16 16:45:00,0.0,0.0
1507,2019-10-16 17:00:00,0.0,0.0
1508,2019-10-16 17:15:00,0.0,0.0
1509,2019-10-16 17:30:00,0.0,0.0
1510,2019-10-16 17:45:00,0.0,0.0
1511,2019-10-16 18:00:00,0.0,0.0
1512,2019-10-16 18:15:00,0.0,0.0
1513,2019-10-16 18:30:00,0.0,0.0
1514,2019-10-16 18:45:00,0.0,0.0
1515,2019-10-16 19:00:00,0.0,0.0
1516,2019-10-16 19:15:00,0.0,0.0
1517,2019-10-16 19:30:00,0.0,0.0
1518,2019-10-16 19:45:00,0.0,0.0
1519,2019-10-16 20:00:00,0.0,0.0
1520,2019-10-16 20:15:00,0.0,0.0
1521,2019-10-16 20:30:00,0.0,0.0
1522,2019-10-16 20:45:00,0.0,0.0
1523,2019-10-16 21:00:00,0.0,0.0
1524,2019-10-16 21:15:00,0.0,0.0
1525,2019-10-16 21:30:00,0.0,0.0
1526,2019-10-16 21:45:00,0.0,0.0
1527,2019-10-16 22:00:00,0.0,0.0
1528,2019-10-16 22:15:00,0.0,0.0
1529,2019-10-16 22:30:00,0.0,0.0
1530,2019-10-16 22:45:00,0.0,0.0
1531,2019-10-16 23:00:00,0.0,0.0
1532,2019-10-16 23:15:00,0.0,0.0
1533,2019-10-16 23:30:00,0.0,0.0
1534,2019-10-16 23:45:00,0.0,0.0
1535,2019-10-17 00:00:00,0.0,0.0
1536,2019-10-17 00:15:00,1.84,7.36
1537,2019-10-17 00:30:00,1.85,7.4
1538,2019-10-17 00:45:00,1.84,7.36
1539,2019-10-17 01:00:00,1.82,7.28
1540,2019-10-17 01:15:00,1.81,7.24
1541,2019-10-17 01:30:00,1.84,7.36
1542,2019-10-17 01:45:00,1.82,7.28
1543,2019-10-17 02:00:00,1.88,7.52
1544,2019-10-17 02:15:00,1.8,7.2
1545,2019-10-17 02:30:00,1.81,7.24
1546,2019-10-17 02:45:00,1.82,7.28
1547,2019-10-17 03:00:00,1.81,7.24
1548,2019-10-17 03:15:00,1.9,7.6
1549,2019-10-17 03:30:00,1.82,7.28
1550,2019-10-17 03:45:00,1.98,7.92
1551,2019-10-17 04:00:00,1.94,7.76
1552,2019-10-17 04:15:00,1.93,7.72
1553,2019-10-17 04:30:00,0.0,0.0
1554,2019-10-17 04:45:00,0.0,0.0
1555,2019-10-17 05:00:00,0.0,0.0
1556,2019-10-17 05:15:00,0.0,0.0
1557,2019-10-17 05:30:00,0.0,0.0
1558,2019-10-17 05:45:00,0.0,0.0
1559,2019-10-17 06:00:00,0.0,0.0
1560,2019-10-17 06:15:00,0.0,0.0
1561,2019-10-17 06:30:00,0.0,0.0
1562,2019-10-17 06:45:00,0.0,0.0
1563,2019-10-17 07:00:00,0.0,0.0
1564,2019-10-17 07:15:00,0.0,0.0
1565,2019-10-17 07:30:00,0.0,0.0
1566,2019-10-17 07:45:00,0.0,0.0
1567,2019-10-17 08:00:00,0.0,0.0
1568,2019-10-17 08:15:00,0.0,0.0
1569,2019-10-17 08:30:00,0.0,0.0
1570,2019-10-17 08:45:00,0.0,0.0
1571,2019-10-17 09:00:00,0.0,0.0
1572,2019-10-17 09:15:00,0.0,0.0
1573,2019-10-17 09:30:00,0.0,0.0
1574,2019-10-17 09:45:00,0.0,0.0
1575,2019-10-17 10:00:00,0.0,0.0
1576,2019-10-17 10:15:00,0.0,0.0
1577,2019-10-17 10:30:00,0.0,0.0
1578,2019-10-17 10:45:00,0.0,0.0
1579,2019-10-17 11:00:00,0.0,0.0
1580,2019-10-17 11:15:00,0.0,0.0
1581,2019-10-17 11:30:00,0.0,0.0
1582,2019-10-17 11:45:00,0.0,0.0
1583,2019-10-17 12:00:00,0.0,0.0
1584,2019-10-17 12:15:00,0.0,0.0
1585,2019-10-17 12:30:00,0.0,0.0
1586,2019-10-17 12:45:00,0.0,0.0
1587,2019-10-17 13:00:00,0.0,0.0
1588,2019-10-17 13:15:00,0.0,0.0
1589,2019-10-17 13:30:00,0.0,0.0
1590,2019-10-17 13:45:00,0.0,0.0
1591,2019-10-17 14:00:00,0.0,0.0
1592,2019-10-17 14:15:00,0.0,0.0
1593,2019-10-17 14:30:00,0.0,0.0
1594,2019-10-17 14:45:00,0.0,0.0
1595,2019-10-17 15:00:00,0.0,0.0
1596,2019-10-17 15:15:00,0.0,0.0
1597,2019-10-17 15:30:00,0.0,0.0
1598,2019-10-17 15:45:00,0.0,0.0
1599,2019-10-17 16:00:00,0.0,0.0
1600,2019-10-17 16:15:00,0.0,0.0
1601,2019-10-17 16:30:00,0.0,0.0
1602,2019-10-17 16:45:00,0.0,0.0
1603,2019-10-17 17:00:00,0.0,0.0
1604,2019-10-17 17:15:00,0.0,0.0
1605,2019-10-17 17:30:00,0.0,0.0
1606,2019-10-17 17:45:00,0.0,0.0
1607,2019-10-17 18:00:00,0.0,0.0
1608,2019-10-17 18:15:00,0.0,0.0
1609,2019-10-17 18:30:00,0.0,0.0
1610,2019-10-17 18:45:00,0.0,0.0
1611,2019-10-17 19:00:00,0.0,0.0
1612,2019-10-17 19:15:00,0.0,0.0
1613,2019-10-17 19:30:00,0.0,0.0
1614,2019-10-17 19:45:00,0.0,0.0
1615,2019-10-17 20:00:00,0.0,0.0
1616,2019-10-17 20:15:00,0.0,0.0
1617,2019-10-17 20:30:00,0.0,0.0
1618,2019-10-17 20:45:00,0.0,0.0
1619,2019-10-17 21:00:00,0.0,0.0
1620,2019-10-17 21:15:00,0.0,0.0
1621,2019-10-17 21:30:00,0.0,0.0
1622,2019-10-17 21:45:00,0.0,0.0
1623,2019-10-17 22:00:00,0.0,0.0
1624,2019-10-17 22:15:00,0.0,0.0
1625,2019-10-17 22:30:00,0.0,0.0
1626,2019-10-17 22:45:00,0.0,0.0
1627,2019-10-17 23:00:00,0.0,0.0
1628,2019-10-17 23:15:00,0.0,0.0
1629,2019-10-17 23:30:00,0.0,0.0
1630,2019-10-17 23:45:00,0.0,0.0
1631,2019-10-18 00:00:00,0.0,0.0
1632,2019-10-18 00:15:00,1.84,7.36
1633,2019-10-18 00:30:00,2.0,8.0
1634,2019-10-18 00:45:00,1.88,7.52
1635,2019-10-18 01:00:00,1.82,7.28
1636,2019-10-18 01:15:00,1.86,7.44
1637,2019-10-18 01:30:00,1.82,7.28
1638,2019-10-18 01:45:00,1.87,7.48
1639,2019-10-18 02:00:00,1.86,7.44
1640,2019-10-18 02:15:00,1.78,7.12
1641,2019-10-18 02:30:00,1.86,7.44
1642,2019-10-18 02:45:00,1.82,7.28
1643,2019-10-18 03:00:00,1.85,7.4
1644,2019-10-18 03:15:00,1.82,7.28
1645,2019-10-18 03:30:00,1.82,7.28
1646,2019-10-18 03:45:00,1.93,7.72
1647,2019-10-18 04:00:00,1.93,7.72
1648,2019-10-18 04:15:00,1.94,7.76
1649,2019-10-18 04:30:00,1.86,7.44
1650,2019-10-18 04:45:00,1.84,7.36
1651,2019-10-18 05:00:00,1.9,7.6
1652,2019-10-18 05:15:00,1.88,7.52
1653,2019-10-18 05:30:00,1.84,7.36
1654,2019-10-18 05:45:00,1.88,7.52
1655,2019-10-18 06:00:00,1.85,7.4
1656,2019-10-18 06:15:00,1.92,7.68
1657,2019-10-18 06:30:00,1.79,7.16
1658,2019-10-18 06:45:00,1.81,7.24
1659,2019-10-18 07:00:00,1.9,7.6
1660,2019-10-18 07:15:00,1.9,7.6
1661,2019-10-18 07:30:00,1.78,7.12
1662,2019-10-18 07:45:00,3.14,12.56
1663,2019-10-18 08:00:00,7.03,28.12
1664,2019-10-18 08:15:00,10.18,40.72
1665,2019-10-18 08:30:00,6.46,25.84
1666,2019-10-18 08:45:00,5.24,20.96
1667,2019-10-18 09:00:00,5.89,23.56
1668,2019-10-18 09:15:00,5.28,21.12
1669,2019-10-18 09:30:00,0.06,0.24
1670,2019-10-18 09:45:00,0.0,0.0
1671,2019-10-18 10:00:00,0.0,0.0
1672,2019-10-18 10:15:00,0.0,0.0
1673,2019-10-18 10:30:00,0.0,0.0
1674,2019-10-18 10:45:00,0.0,0.0
1675,2019-10-18 11:00:00,0.0,0.0
1676,2019-10-18 11:15:00,0.0,0.0
1677,2019-10-18 11:30:00,0.0,0.0
1678,2019-10-18 11:45:00,0.0,0.0
1679,2019-10-18 12:00:00,0.0,0.0
1680,2019-10-18 12:15:00,0.0,0.0
1681,2019-10-18 12:30:00,0.0,0.0
1682,2019-10-18 12:45:00,0.0,0.0
1683,2019-10-18 13:00:00,0.0,0.0
1684,2019-10-18 13:15:00,0.0,0.0
1685,2019-10-18 13:30:00,0.0,0.0
1686,2019-10-18 13:45:00,0.0,0.0
1687,2019-10-18 14:00:00,0.0,0.0
1688,2019-10-18 14:15:00,0.0,0.0
1689,2019-10-18 14:30:00,0.0,0.0
1690,2019-10-18 14:45:00,0.0,0.0
1691,2019-10-18 15:00:00,0.0,0.0
1692,2019-10-18 15:15:00,0.0,0.0
1693,2019-10-18 15:30:00,0.0,0.0
1694,2019-10-18 15:45:00,0.0,0.0
1695,2019-10-18 16:00:00,0.0,0.0
1696,2019-10-18 16:15:00,1.27,5.08
1697,2019-10-18 16:30:00,3.9,15.6
1698,2019-10-18 16:45:00,6.2,24.8
1699,2019-10-18 17:00:00,7.48,29.92
1700,2019-10-18 17:15:00,7.72,30.88
1701,2019-10-18 17:30:00,0.0,0.0
1702,2019-10-18 17:45:00,0.0,0.0
1703,2019-10-18 18:00:00,0.0,0.0
1704,2019-10-18 18:15:00,0.0,0.0
1705,2019-10-18 18:30:00,0.0,0.0
1706,2019-10-18 18:45:00,0.0,0.0
1707,2019-10-18 19:00:00,0.0,0.0
1708,2019-10-18 19:15:00,0.0,0.0
1709,2019-10-18 19:30:00,0.0,0.0
1710,2019-10-18 19:45:00,0.0,0.0
1711,2019-10-18 20:00:00,0.0,0.0
1712,2019-10-18 20:15:00,0.0,0.0
1713,2019-10-18 20:30:00,0.0,0.0
1714,2019-10-18 20:45:00,0.0,0.0
1715,2019-10-18 21:00:00,0.0,0.0
1716,2019-10-18 21:15:00,0.0,0.0
1717,2019-10-18 21:30:00,0.0,0.0
1718,2019-10-18 21:45:00,0.0,0.0
1719,2019-10-18 22:00:00,0.0,0.0
1720,2019-10-18 22:15:00,0.0,0.0
1721,2019-10-18 22:30:00,0.0,0.0
1722,2019-10-18 22:45:00,0.0,0.0
1723,2019-10-18 23:00:00,0.0,0.0
1724,2019-10-18 23:15:00,0.0,0.0
1725,2019-10-18 23:30:00,0.0,0.0
1726,2019-10-18 23:45:00,0.0,0.0
1727,2019-10-19 00:00:00,0.0,0.0
1728,2019-10-19 00:15:00,1.84,7.36
1729,2019-10-19 00:30:00,2.0,8.0
1730,2019-10-19 00:45:00,1.88,7.52
1731,2019-10-19 01:00:00,1.82,7.28
1732,2019-10-19 01:15:00,1.86,7.44
1733,2019-10-19 01:30:00,1.82,7.28
1734,2019-10-19 01:45:00,1.87,7.48
1735,2019-10-19 02:00:00,1.86,7.44
1736,2019-10-19 02:15:00,1.78,7.12
1737,2019-10-19 02:30:00,1.86,7.44
1738,2019-10-19 02:45:00,1.82,7.28
1739,2019-10-19 03:00:00,1.85,7.4
1740,2019-10-19 03:15:00,1.82,7.28
1741,2019-10-19 03:30:00,1.82,7.28
1742,2019-10-19 03:45:00,1.93,7.72
1743,2019-10-19 04:00:00,1.93,7.72
1744,2019-10-19 04:15:00,1.94,7.76
1745,2019-10-19 04:30:00,1.86,7.44
1746,2019-10-19 04:45:00,1.84,7.36
1747,2019-10-19 05:00:00,1.9,7.6
1748,2019-10-19 05:15:00,1.88,7.52
1749,2019-10-19 05:30:00,1.84,7.36
1750,2019-10-19 05:45:00,1.88,7.52
1751,2019-10-19 06:00:00,1.85,7.4
1752,2019-10-19 06:15:00,1.92,7.68
1753,2019-10-19 06:30:00,1.79,7.16
1754,2019-10-19 06:45:00,1.81,7.24
1755,2019-10-19 07:00:00,1.9,7.6
1756,2019-10-19 07:15:00,1.9,7.6
1757,2019-10-19 07:30:00,1.78,7.12
1758,2019-10-19 07:45:00,3.14,12.56
1759,2019-10-19 08:00:00,7.03,28.12
1760,2019-10-19 08:15:00,10.18,40.72
1761,2019-10-19 08:30:00,6.46,25.84
1762,2019-10-19 08:45:00,5.24,20.96
1763,2019-10-19 09:00:00,5.89,23.56
1764,2019-10-19 09:15:00,5.28,21.12
1765,2019-10-19 09:30:00,0.06,0.24
1766,2019-10-19 09:45:00,0.0,0.0
1767,2019-10-19 10:00:00,0.0,0.0
1768,2019-10-19 10:15:00,0.0,0.0
1769,2019-10-19 10:30:00,0.0,0.0
1770,2019-10-19 10:45:00,0.0,0.0
1771,2019-10-19 11:00:00,0.0,0.0
1772,2019-10-19 11:15:00,0.0,0.0
1773,2019-10-19 11:30:00,0.0,0.0
1774,2019-10-19 11:45:00,0.0,0.0
1775,2019-10-19 12:00:00,0.0,0.0
1776,2019-10-19 12:15:00,0.0,0.0
1777,2019-10-19 12:30:00,0.0,0.0
1778,2019-10-19 12:45:00,0.0,0.0
1779,2019-10-19 13:00:00,0.0,0.0
1780,2019-10-19 13:15:00,0.0,0.0
1781,2019-10-19 13:30:00,0.0,0.0
1782,2019-10-19 13:45:00,0.0,0.0
1783,2019-10-19 14:00:00,0.0,0.0
1784,2019-10-19 14:15:00,0.0,0.0
1785,2019-10-19 14:30:00,0.0,0.0
1786,2019-10-19 14:45:00,0.0,0.0
1787,2019-10-19 15:00:00,0.0,0.0
1788,2019-10-19 15:15:00,0.0,0.0
1789,2019-10-19 15:30:00,0.0,0.0
1790,2019-10-19 15:45:00,0.0,0.0
1791,2019-10-19 16:00:00,0.0,0.0
1792,2019-10-19 16:15:00,1.27,5.08
1793,2019-10-19 16:30:00,3.9,15.6
1794,2019-10-19 16:45:00,6.2,24.8
1795,2019-10-19 17:00:00,7.48,29.92
1796,2019-10-19 17:15:00,7.72,30.88
1797,2019-10-19 17:30:00,0.0,0.0
1798,2019-10-19 17:45:00,0.0,0.0
1799,2019-10-19 18:00:00,0.0,0.0
1800,2019-10-19 18:15:00,0.0,0.0
1801,2019-10-19 18:30:00,0.0,0.0
1802,2019-10-19 18:45:00,0.0,0.0
1803,2019-10-19 19:00:00,0.0,0.0
1804,2019-10-19 19:15:00,0.0,0.0
1805,2019-10-19 19:30:00,0.0,0.0
1806,2019-10-19 19:45:00,0.0,0.0
1807,2019-10-19 20:00:00,0.0,0.0
1808,2019-10-19 20:15:00,0.0,0.0
1809,2019-10-19 20:30:00,0.0,0.0
1810,2019-10-19 20:45:00,0.0,0.0
1811,2019-10-19 21:00:00,0.0,0.0
1812,2019-10-19 21:15:00,0.0,0.0
1813,2019-10-19 21:30:00,0.0,0.0
1814,2019-10-19 21:45:00,0.0,0.0
1815,2019-10-19 22:00:00,0.0,0.0
1816,2019-10-19 22:15:00,0.0,0.0
1817,2019-10-19 22:30:00,0.0,0.0
1818,2019-10-19 22:45:00,0.0,0.0
1819,2019-10-19 23:00:00,0.0,0.0
1820,2019-10-19 23:15:00,0.0,0.0
1821,2019-10-19 23:30:00,0.0,0.0
1822,2019-10-19 23:45:00,0.0,0.0
1823,2019-10-20 00:00:00,0.0,0.0
1824,2019-10-20 00:15:00,1.84,7.36
1825,2019-10-20 00:30:00,2.0,8.0
1826,2019-10-20 00:45:00,1.88,7.52
1827,2019-10-20 01:00:00,1.82,7.28
1828,2019-10-20 01:15:00,1.86,7.44
1829,2019-10-20 01:30:00,1.82,7.28
1830,2019-10-20 01:45:00,1.87,7.48
1831,2019-10-20 02:00:00,1.86,7.44
1832,2019-10-20 02:15:00,1.78,7.12
1833,2019-10-20 02:30:00,1.86,7.44
1834,2019-10-20 02:45:00,1.82,7.28
1835,2019-10-20 03:00:00,1.85,7.4
1836,2019-10-20 03:15:00,1.82,7.28
1837,2019-10-20 03:30:00,1.82,7.28
1838,2019-10-20 03:45:00,1.93,7.72
1839,2019-10-20 04:00:00,1.93,7.72
1840,2019-10-20 04:15:00,1.94,7.76
1841,2019-10-20 04:30:00,1.86,7.44
1842,2019-10-20 04:45:00,1.84,7.36
1843,2019-10-20 05:00:00,1.9,7.6
1844,2019-10-20 05:15:00,1.88,7.52
1845,2019-10-20 05:30:00,1.84,7.36
1846,2019-10-20 05:45:00,1.88,7.52
1847,2019-10-20 06:00:00,1.85,7.4
1848,2019-10-20 06:15:00,1.92,7.68
1849,2019-10-20 06:30:00,1.79,7.16
1850,2019-10-20 06:45:00,1.81,7.24
1851,2019-10-20 07:00:00,1.9,7.6
1852,2019-10-20 07:15:00,1.9,7.6
1853,2019-10-20 07:30:00,1.78,7.12
1854,2019-10-20 07:45:00,3.14,12.56
1855,2019-10-20 08:00:00,7.03,28.12
1856,2019-10-20 08:15:00,10.18,40.72
1857,2019-10-20 08:30:00,6.46,25.84
1858,2019-10-20 08:45:00,5.24,20.96
1859,2019-10-20 09:00:00,5.89,23.56
1860,2019-10-20 09:15:00,5.28,21.12
1861,2019-10-20 09:30:00,0.06,0.24
1862,2019-10-20 09:45:00,0.0,0.0
1863,2019-10-20 10:00:00,0.0,0.0
1864,2019-10-20 10:15:00,0.0,0.0
1865,2019-10-20 10:30:00,0.0,0.0
1866,2019-10-20 10:45:00,0.0,0.0
1867,2019-10-20 11:00:00,0.0,0.0
1868,2019-10-20 11:15:00,0.0,0.0
1869,2019-10-20 11:30:00,0.0,0.0
1870,2019-10-20 11:45:00,0.0,0.0
1871,2019-10-20 12:00:00,0.0,0.0
1872,2019-10-20 12:15:00,0.0,0.0
1873,2019-10-20 12:30:00,0.0,0.0
1874,2019-10-20 12:45:00,0.0,0.0
1875,2019-10-20 13:00:00,0.0,0.0
1876,2019-10-20 13:15:00,0.0,0.0
1877,2019-10-20 13:30:00,0.0,0.0
1878,2019-10-20 13:45:00,0.0,0.0
1879,2019-10-20 14:00:00,0.0,0.0
1880,2019-10-20 14:15:00,0.0,0.0
1881,2019-10-20 14:30:00,0.0,0.0
1882,2019-10-20 14:45:00,0.0,0.0
1883,2019-10-20 15:00:00,0.0,0.0
1884,2019-10-20 15:15:00,0.0,0.0
1885,2019-10-20 15:30:00,0.0,0.0
1886,2019-10-20 15:45:00,0.0,0.0
1887,2019-10-20 16:00:00,0.0,0.0
1888,2019-10-20 16:15:00,1.27,5.08
1889,2019-10-20 16:30:00,3.9,15.6
1890,2019-10-20 16:45:00,6.2,24.8
1891,2019-10-20 17:00:00,7.48,29.92
1892,2019-10-20 17:15:00,7.72,30.88
1893,2019-10-20 17:30:00,0.0,0.0
1894,2019-10-20 17:45:00,0.0,0.0
1895,2019-10-20 18:00:00,0.0,0.0
1896,2019-10-20 18:15:00,0.0,0.0
1897,2019-10-20 18:30:00,0.0,0.0
1898,2019-10-20 18:45:00,0.0,0.0
1899,2019-10-20 19:00:00,0.0,0.0
1900,2019-10-20 19:15:00,0.0,0.0
1901,2019-10-20 19:30:00,0.0,0.0
1902,2019-10-20 19:45:00,0.0,0.0
1903,2019-10-20 20:00:00,0.0,0.0
1904,2019-10-20 20:15:00,0.0,0.0
1905,2019-10-20 20:30:00,0.0,0.0
1906,2019-10-20 20:45:00,0.0,0.0
1907,2019-10-20 21:00:00,0.0,0.0
1908,2019-10-20 21:15:00,0.0,0.0
1909,2019-10-20 21:30:00,0.0,0.0
1910,2019-10-20 21:45:00,0.0,0.0
1911,2019-10-20 22:00:00,0.0,0.0
1912,2019-10-20 22:15:00,0.0,0.0
1913,2019-10-20 22:30:00,0.0,0.0
1914,2019-10-20 22:45:00,0.0,0.0
1915,2019-10-20 23:00:00,0.0,0.0
1916,2019-10-20 23:15:00,0.0,0.0
1917,2019-10-20 23:30:00,0.0,0.0
1918,2019-10-20 23:45:00,0.0,0.0
1919,2019-10-21 00:00:00,0.0,0.0
1920,2019-10-21 00:15:00,1.84,7.36
1921,2019-10-21 00:30:00,2.0,8.0
1922,2019-10-21 00:45:00,1.88,7.52
1923,2019-10-21 01:00:00,1.82,7.28
1924,2019-10-21 01:15:00,1.86,7.44
1925,2019-10-21 01:30:00,1.82,7.28
1926,2019-10-21 01:45:00,1.87,7.48
1927,2019-10-21 02:00:00,1.86,7.44
1928,2019-10-21 02:15:00,1.78,7.12
1929,2019-10-21 02:30:00,1.86,7.44
1930,2019-10-21 02:45:00,1.82,7.28
1931,2019-10-21 03:00:00,1.85,7.4
1932,2019-10-21 03:15:00,1.82,7.28
1933,2019-10-21 03:30:00,1.82,7.28
1934,2019-10-21 03:45:00,1.93,7.72
1935,2019-10-21 04:00:00,1.93,7.72
1936,2019-10-21 04:15:00,1.94,7.76
1937,2019-10-21 04:30:00,1.86,7.44
1938,2019-10-21 04:45:00,1.84,7.36
1939,2019-10-21 05:00:00,1.9,7.6
1940,2019-10-21 05:15:00,1.88,7.52
1941,2019-10-21 05:30:00,1.84,7.36
1942,2019-10-21 05:45:00,1.88,7.52
1943,2019-10-21 06:00:00,1.85,7.4
1944,2019-10-21 06:15:00,1.92,7.68
1945,2019-10-21 06:30:00,1.79,7.16
1946,2019-10-21 06:45:00,1.81,7.24
1947,2019-10-21 07:00:00,1.9,7.6
1948,2019-10-21 07:15:00,1.9,7.6
1949,2019-10-21 07:30:00,1.78,7.12
1950,2019-10-21 07:45:00,3.14,12.56
1951,2019-10-21 08:00:00,7.03,28.12
1952,2019-10-21 08:15:00,10.18,40.72
1953,2019-10-21 08:30:00,6.46,25.84
1954,2019-10-21 08:45:00,5.24,20.96
1955,2019-10-21 09:00:00,5.89,23.56
1956,2019-10-21 09:15:00,5.28,21.12
1957,2019-10-21 09:30:00,0.06,0.24
1958,2019-10-21 09:45:00,0.0,0.0
1959,2019-10-21 10:00:00,0.0,0.0
1960,2019-10-21 10:15:00,0.0,0.0
1961,2019-10-21 10:30:00,0.0,0.0
1962,2019-10-21 10:45:00,0.0,0.0
1963,2019-10-21 11:00:00,0.0,0.0
1964,2019-10-21 11:15:00,0.0,0.0
1965,2019-10-21 11:30:00,0.0,0.0
1966,2019-10-21 11:45:00,0.0,0.0
1967,2019-10-21 12:00:00,0.0,0.0
1968,2019-10-21 12:15:00,0.0,0.0
1969,2019-10-21 12:30:00,0.0,0.0
1970,2019-10-21 12:45:00,0.0,0.0
1971,2019-10-21 13:00:00,0.0,0.0
1972,2019-10-21 13:15:00,0.0,0.0
1973,2019-10-21 13:30:00,0.0,0.0
1974,2019-10-21 13:45:00,0.0,0.0
1975,2019-10-21 14:00:00,0.0,0.0
1976,2019-10-21 14:15:00,0.0,0.0
1977,2019-10-21 14:30:00,0.0,0.0
1978,2019-10-21 14:45:00,0.0,0.0
1979,2019-10-21 15:00:00,0.0,0.0
1980,2019-10-21 15:15:00,0.0,0.0
1981,2019-10-21 15:30:00,0.0,0.0
1982,2019-10-21 15:45:00,0.0,0.0
1983,2019-10-21 16:00:00,0.0,0.0
1984,2019-10-21 16:15:00,1.27,5.08
1985,2019-10-21 16:30:00,3.9,15.6
1986,2019-10-21 16:45:00,6.2,24.8
1987,2019-10-21 17:00:00,7.48,29.92
1988,2019-10-21 17:15:00,7.72,30.88
1989,2019-10-21 17:30:00,0.0,0.0
1990,2019-10-21 17:45:00,0.0,0.0
1991,2019-10-21 18:00:00,0.0,0.0
1992,2019-10-21 18:15:00,0.0,0.0
1993,2019-10-21 18:30:00,0.0,0.0
1994,2019-10-21 18:45:00,0.0,0.0
1995,2019-10-21 19:00:00,0.0,0.0
1996,2019-10-21 19:15:00,0.0,0.0
1997,2019-10-21 19:30:00,0.0,0.0
